vmid,cpu,mem,at,lt
16890,1,2,442951.0,61.90510421907626
16891,4,8,442952.0,122281.83418121623
16892,4,8,442954.0,119641.75733641232
16893,1,2,443083.0,363.62326162881243
16894,1,2,443139.0,2898.1615236739062
16895,1,2,443139.0,2847.8277262370393
16896,1,2,443139.0,2772.2308444916516
16897,1,2,443139.0,2715.8634542082154
16898,1,2,443139.0,23058.92461479876
16899,1,2,443139.0,2732.9778563179766
16900,1,2,443139.0,22391.21793190349
16901,1,2,443139.0,5097.520968602486
16902,1,2,443139.0,2791.770484504386
16903,1,2,443139.0,25056.913282669477
16904,1,2,443139.0,6928.680501244622
16905,1,2,443139.0,2760.182378908407
16906,1,2,443139.0,4777.614681657778
16907,1,2,443139.0,14052.667258960291
16908,1,2,443139.0,4806.024282614248
16909,1,2,443139.0,18527.98787648911
16910,1,2,443140.0,24168.83280730966
16911,1,2,443140.0,6306.01636696202
16912,1,2,443140.0,27780.84894809597
16913,1,2,443140.0,2746.496958990961
16914,1,2,443190.0,30837.435495824502
16915,1,1,443247.0,57.9323636309157
16916,1,2,443404.0,22332.227337562777
16917,1,2,443404.0,6126.026684543955
16918,1,2,443404.0,6796.165694216578
16919,1,2,443404.0,22932.815208818836
16920,1,2,443404.0,5365.055173758812
16921,1,2,443404.0,22293.67191357283
16922,1,2,443404.0,24076.708784891227
16923,1,2,443404.0,5098.967947236988
16924,1,2,443404.0,6183.588179884211
16925,1,2,443404.0,22517.162945418113
16926,1,2,443404.0,4314.6195376224105
16927,1,2,443404.0,4799.99771825787
16928,1,2,443404.0,10622.314211003415
16929,1,2,443405.0,5729.030723053115
16930,1,2,443420.0,3951.7159497750436
16931,1,2,443420.0,7186.586369502423
16932,1,2,443420.0,4697.0296345750585
16933,1,2,443420.0,7311.153238958323
16934,4,8,443437.0,15261.658395232585
16935,4,8,443437.0,15780.20818251817
16936,4,8,443439.0,15529.992147393543
16937,4,8,443457.0,15861.84537389394
16938,1,2,443528.0,7863.707444157791
16939,4,8,443608.0,1813.4971888132854
16940,2,4,443630.0,4493.583229165561
16941,2,4,443630.0,4516.993851113383
16942,2,4,443630.0,4504.132233957609
16943,2,4,443630.0,4477.732028041084
16944,2,4,443630.0,4867.295872372401
16945,1,1,443644.0,1638.1542291988974
16946,1,2,443646.0,2787.5495472876496
16947,1,2,443646.0,3099.01831452232
16948,1,2,443646.0,22452.702334916812
16949,1,2,443646.0,2724.9917153246834
16950,1,2,443646.0,4044.9151901003474
16951,1,2,443646.0,2880.8601645476897
16952,4,8,443663.0,1709.714614033526
16953,1,2,443671.0,3656.4004382537782
16954,2,4,443763.0,8370.945582989556
16955,2,4,443763.0,8212.11016795249
16956,2,4,443852.0,58.97403353279206
16957,1,2,443903.0,4749.13389422392
16958,1,2,443903.0,3809.4338646999313
16959,1,2,443903.0,3819.883571678532
16960,1,2,443903.0,3807.623171051482
16961,1,2,443903.0,3885.767045225813
16962,1,2,443903.0,3975.8326190705043
16963,1,2,443903.0,4786.014742724467
16964,1,2,443903.0,4721.716457870469
16965,1,2,443903.0,3321.2816595076333
16966,1,2,443903.0,3805.144050276047
16967,1,2,443903.0,3906.1814410526476
16968,1,2,443903.0,3822.3551711373216
16969,1,2,443903.0,3841.8935901266304
16970,1,2,443903.0,3829.1106636024238
16971,1,2,443903.0,3823.2130253895557
16972,1,2,443903.0,3921.0965311899513
16973,1,2,443903.0,3851.0074770724927
16974,1,2,443903.0,3947.5919841083983
16975,1,2,443905.0,3691.553035125312
16976,1,2,443905.0,3580.3879258693605
16977,1,2,443905.0,3609.759034251136
16978,1,2,443905.0,3619.4922400929127
16979,1,1,443947.0,284888.03929814795
16980,1,1,443948.0,284128.6183455554
16981,1,1,443948.0,286463.05727176135
16982,1,1,443948.0,332380.85699154413
16983,1,1,443948.0,870724.9910912022
16984,1,1,443954.0,206269.0094344506
16985,1,1,443954.0,197118.67743501443
16986,1,1,443955.0,200623.12597302833
16987,1,1,443955.0,197698.46941705255
16988,1,1,443955.0,199693.66531475127
16989,1,1,443992.0,1688.6226381601348
16990,1,2,444106.0,5086.22202023385
16991,1,2,444106.0,3227.425188226229
16992,1,2,444106.0,3189.6360071253466
16993,1,2,444106.0,3388.066686423184
16994,1,2,444112.0,3590.3637412011235
16995,1,2,444112.0,3645.6544889066763
16996,1,2,444112.0,3199.349480169068
16997,1,2,444112.0,3317.0889887354165
16998,1,2,444112.0,3236.6997167543573
16999,1,2,444112.0,3252.1693893680435
17000,1,2,444112.0,3194.7688451725357
17001,1,2,444117.0,6415.145725809013
17002,1,2,444117.0,2668.1905662508143
17003,2,4,444151.0,60.12455708509478
17004,1,2,444334.0,2996.7618240988777
17005,1,2,444334.0,2965.193686722633
17006,1,2,444334.0,3106.169080012985
17007,1,2,444334.0,2989.4505850570563
17008,1,2,444334.0,2972.0661976737924
17009,1,2,444556.0,5568.189492315117
17010,2,4,444699.0,1767.308051731168
17011,1,1,444707.0,281.32499544120236
17012,1,1,444713.0,275.8961939280392
17013,2,4,444823.0,1660.924653230681
17014,4,8,445171.0,159.08194278097085
17015,2,4,445171.0,198.96112301701052
17016,2,4,445173.0,552.9388138212074
17017,2,4,445173.0,518.2759629654187
17018,1,2,445290.0,5250.472163004316
17019,1,2,445290.0,4425.624870899647
17020,1,2,445290.0,4036.8091786420146
17021,1,2,445290.0,4112.121690166542
17022,1,2,445290.0,4066.0129414408575
17023,1,2,445290.0,4339.005313868271
17024,1,2,445290.0,4053.5365444300405
17025,1,2,445290.0,4174.961052247662
17026,1,2,445290.0,4738.973906865429
17027,1,2,445290.0,4056.3153446920746
17028,1,2,445290.0,4081.0178802234773
17029,1,2,445290.0,4615.767096151148
17030,1,2,445290.0,4255.733787553343
17031,1,2,445290.0,4196.589031577465
17032,1,2,445290.0,4416.356181601786
17033,1,2,445290.0,4032.2816323200263
17034,1,2,445290.0,4856.486028699569
17035,1,2,445290.0,4483.792518311585
17036,1,2,445290.0,4390.204652601724
17037,1,2,445296.0,2911.0974895101804
17038,1,2,445296.0,3070.252196384709
17039,1,2,445296.0,2595.102718065835
17040,1,2,445296.0,10641.95224581169
17041,1,2,445296.0,3021.006827836086
17042,1,2,445296.0,2556.695906719757
17043,1,2,445296.0,25826.98544139408
17044,1,2,445296.0,2603.6080632381327
17045,1,2,445296.0,3486.9197535956764
17046,1,2,445296.0,2685.979203184941
17047,1,2,445296.0,8669.660081825832
17048,1,2,445296.0,2903.3383358239903
17049,1,2,445296.0,2597.530440272948
17050,1,2,445296.0,2666.830592628923
17051,1,2,445296.0,2970.6849045822805
17052,1,2,445296.0,2621.665761655001
17053,1,2,445296.0,2583.2611134525573
17054,1,2,445296.0,10063.270705170049
17055,1,2,445296.0,3027.891376047373
17056,1,2,445296.0,2562.464250330178
17057,2,4,445349.0,37.34781583216541
17058,4,8,445352.0,58.54585713822984
17059,2,4,445396.0,33.54837168557692
17060,4,8,445403.0,523.0589238817319
17061,2,4,445440.0,174.81484688510147
17062,1,1,445453.0,421.1197993472202
17063,1,2,445521.0,3805.7402269268364
17064,1,2,445521.0,4582.658092192818
17065,1,2,445521.0,10287.930615299685
17066,1,2,445521.0,3883.1481501850885
17067,1,2,445521.0,15834.95300413337
17068,1,2,445521.0,3869.869710662334
17069,1,2,445521.0,4813.888474180849
17070,1,2,445521.0,4454.924030441715
17071,1,2,445521.0,3918.987426474374
17072,1,2,445521.0,3899.810100595476
17073,1,2,445521.0,3806.8685591279045
17074,1,2,445521.0,3938.725092602925
17075,1,2,445521.0,3850.102222247507
17076,1,2,445521.0,10792.948928970689
17077,1,2,445521.0,4488.834401507485
17078,1,2,445521.0,3831.749550742801
17079,1,2,445521.0,3832.595389146354
17080,1,2,445521.0,4182.2098876466325
17081,1,2,445522.0,17271.942475263113
17082,1,2,445522.0,4157.965941274104
17083,1,2,445537.0,3300.6463802585968
17084,1,2,445537.0,3024.7247821869278
17085,1,2,445537.0,8450.266735762323
17086,1,2,445537.0,3169.414314583921
17087,1,2,445537.0,3026.434299404646
17088,1,2,445537.0,3007.8330729512986
17089,1,2,445537.0,9785.852559037368
17090,1,2,445537.0,3037.515749805478
17091,1,2,445537.0,3082.894755167278
17092,1,2,445537.0,2667.2956318452475
17093,1,2,445537.0,3104.7284189418892
17094,1,2,445537.0,3032.4735246666846
17095,1,2,445537.0,9794.789596221437
17096,1,2,445537.0,3043.0689929220894
17097,1,2,445537.0,3009.5110021569376
17098,1,2,445538.0,3272.40543330633
17099,1,2,445538.0,2871.2959694403608
17100,1,2,445538.0,3330.4406858799207
17101,1,2,445538.0,3176.2135108633206
17102,1,2,445538.0,3058.488437134264
17103,2,4,445546.0,68.60085362927802
17104,1,1,445595.0,4531.884700175608
17105,2,4,445678.0,666.6626163278977
17106,1,1,445718.0,6520.508780567421
17107,2,4,445733.0,592.9059363020758
17108,1,2,445739.0,4198.420550076427
17109,1,2,445739.0,4186.205023535224
17110,1,2,445739.0,4763.8082522458
17111,1,2,445739.0,18418.349341392546
17112,1,2,445739.0,29251.93622944633
17113,1,2,445739.0,3769.8844495686903
17114,1,2,445739.0,3648.858216260805
17115,1,2,445739.0,4011.3558188026104
17116,1,2,445739.0,3921.2733666721433
17117,1,2,445739.0,3981.8666343072277
17118,1,2,445739.0,4032.267242075916
17119,1,2,445739.0,3921.91209287354
17120,1,2,445740.0,3938.8495694056355
17121,1,2,445740.0,3958.671799866181
17122,1,2,445740.0,3905.07623042357
17123,1,2,445740.0,3919.1426005848075
17124,1,2,445740.0,4007.9946037323
17125,1,2,445740.0,3784.986691421838
17126,1,2,445740.0,3962.1003022851314
17127,1,2,445756.0,10666.359017769628
17128,1,2,445756.0,2795.170913793175
17129,1,2,445756.0,8499.673538392144
17130,1,2,445756.0,2873.4620754909847
17131,1,2,445756.0,2903.6577499816267
17132,1,2,445757.0,2804.3960707146866
17133,1,2,445757.0,9757.410084426805
17134,1,2,445757.0,8241.953823686348
17135,1,2,445757.0,3942.7525001253434
17136,1,2,445757.0,2800.7452270752374
17137,1,2,445757.0,2955.608796365468
17138,1,2,445757.0,2822.6244601046214
17139,1,2,445757.0,8461.036649822221
17140,1,2,445757.0,19775.82738609856
17141,1,2,445757.0,11162.65692546221
17142,1,2,445757.0,9779.823684804998
17143,1,2,445757.0,2796.348079764603
17144,1,2,445757.0,9526.988201483253
17145,1,2,445757.0,2936.78685282858
17146,1,2,445757.0,2955.701764294668
17147,1,1,445770.0,109.78909676559871
17148,1,2,445820.0,171291.18361857033
17149,1,2,445960.0,3836.966655944413
17150,1,2,445960.0,3707.0154399211974
17151,1,2,445960.0,4124.638005215974
17152,1,2,445960.0,4097.24139955281
17153,1,2,445960.0,4157.945787473119
17154,1,2,445960.0,3724.0917701255917
17155,1,2,445960.0,3736.350640772456
17156,1,2,445960.0,16364.199121799944
17157,1,2,445960.0,9682.79709149805
17158,1,2,445960.0,4107.660628045515
17159,1,2,445960.0,5266.604162176675
17160,1,2,445960.0,3761.072709784574
17161,1,2,445960.0,3676.1222164298047
17162,1,2,445960.0,3419.1007010620824
17163,1,2,445960.0,3702.9895303669095
17164,1,2,445960.0,3762.2597571035676
17165,1,2,445961.0,3951.306387005376
17166,1,2,445961.0,3772.7401841512196
17167,1,2,445961.0,3854.8827406209944
17168,1,2,445961.0,3681.327314791393
17169,1,2,445977.0,2768.2213725360693
17170,1,2,445977.0,2755.457127771328
17171,1,2,445977.0,19625.126025945767
17172,1,2,445977.0,2813.4724768225956
17173,1,1,446020.0,23148.914200929037
17174,2,4,446084.0,64.28505612665016
17175,1,2,446162.0,16432.07808927936
17176,1,2,446163.0,3775.544067531228
17177,1,2,446163.0,4040.470587837109
17178,1,2,446163.0,4054.880231512687
17179,1,2,446163.0,3835.972213440412
17180,1,2,446163.0,3887.1943051848953
17181,1,2,446163.0,3862.480116300438
17182,1,2,446163.0,3534.1864816151237
17183,1,2,446163.0,3974.5072220370394
17184,1,2,446163.0,8790.003971353637
17185,1,2,446163.0,3335.697511941165
17186,1,2,446163.0,3518.8071174154384
17187,1,2,446163.0,3877.922915653584
17188,1,2,446163.0,3963.124954108187
17189,1,2,446163.0,4093.983291056131
17190,1,2,446163.0,16046.929797152814
17191,1,2,446163.0,3527.2954477632666
17192,1,2,446163.0,3339.960669613644
17193,1,2,446163.0,3260.0390354829565
17194,1,2,446163.0,4112.70593528959
17195,1,2,446374.0,3285.072607798969
17196,1,2,446374.0,3050.7495566785565
17197,1,2,446374.0,3040.391162797945
17198,1,2,446374.0,3951.7878904007985
17199,1,2,446374.0,14624.480967571326
17200,1,2,446374.0,4324.805898265672
17201,1,2,446374.0,4025.9762555590078
17202,1,2,446374.0,27321.50812191724
17203,1,2,446374.0,3286.004786831226
17204,1,2,446374.0,3290.743888342671
17205,1,2,446374.0,13952.224832518727
17206,1,2,446374.0,42703.65046326625
17207,1,2,446374.0,3764.424573997815
17208,1,2,446374.0,3856.311732334545
17209,1,2,446374.0,9401.970325659602
17210,1,2,446374.0,28421.10626574285
17211,1,2,446375.0,10103.312013172379
17212,1,2,446375.0,3043.702502951976
17213,1,2,446375.0,3902.3691640637076
17214,1,2,446375.0,2978.4542932038394
17215,16,32,446403.0,156.29410618198744
17216,1,2,446417.0,4500.481006329114
17217,1,2,446417.0,2675.163003329633
17218,1,2,446417.0,4489.635984658071
17219,1,1,446421.0,592.5077177129874
17220,4,16,446428.0,5189.957151706404
17221,4,16,446509.0,4928.992607374501
17222,1,2,446635.0,3591.484928524128
17223,1,2,446635.0,5063.01021483198
17224,4,16,446849.0,56.64990576345243
17225,4,8,446935.0,138616.96283638373
17226,4,8,446936.0,140114.95062768998
17227,4,8,446937.0,141052.05643284874
17228,2,4,447149.0,60.67141737743931
17229,4,16,447345.0,389.52653236030835
17230,4,16,447644.0,86.25183158467023
17231,4,16,447752.0,63.053383336131475
17232,1,4,448059.0,59.502756165691764
17233,1,4,448254.0,1474.3791238140907
17234,4,8,448307.0,1763.2286569576268
17235,1,4,448384.0,1137.0801987377147
17236,4,8,448417.0,1599.9047667121756
17237,1,1,448483.0,3687.3370353493287
17238,1,4,448766.0,196.42058469362257
17239,4,8,448767.0,157.37013942819203
17240,1,4,448768.0,526.1286958111031
17241,1,4,448768.0,542.7221825432046
17242,1,2,448879.0,542.2062600999797
17243,1,4,448942.0,35.7408775548172
17244,1,2,448947.0,2038.0248118362927
17245,1,1,448947.0,403.8277425765171
17246,1,1,448947.0,398.58249119390825
17247,1,4,448986.0,32.41601479766337
17248,1,4,449027.0,175.46751562454122
17249,1,4,449132.0,70.1923339771157
17250,1,2,449160.0,13379.039519359187
17251,1,2,449160.0,6980.521984196569
17252,1,2,449160.0,6278.493341228227
17253,1,2,449160.0,4824.853123183363
17254,1,2,449160.0,4825.07552708884
17255,1,2,449180.0,14882.939771742285
17256,1,2,449181.0,22575.391359571797
17257,1,2,449181.0,2607.9648465268406
17258,1,2,449181.0,23459.532207266646
17259,1,2,449181.0,23344.514770277976
17260,1,2,449181.0,9782.945925733224
17261,1,2,449181.0,15070.022481723418
17262,1,4,449261.0,633.6376854074423
17263,1,4,449315.0,564.6438838802712
17264,1,2,449353.0,4664.42619072968
17265,1,2,449353.0,7159.0709856501135
17266,1,2,449353.0,5954.578205168052
17267,1,2,449353.0,6988.96599133648
17268,1,2,449353.0,4581.08409154665
17269,1,2,449353.0,6769.558532690857
17270,1,2,449353.0,5853.7723026038575
17271,1,2,449353.0,5885.558998360663
17272,1,2,449353.0,2456.414879581853
17273,1,2,449353.0,7385.399860642021
17274,1,2,449353.0,6560.169282430715
17275,1,2,449353.0,6482.455980357242
17276,1,2,449353.0,2438.067905421198
17277,1,2,449353.0,5525.2390224677265
17278,1,2,449353.0,16131.031556271742
17279,1,2,449353.0,4657.413525105579
17280,1,2,449353.0,4700.576095170143
17281,1,2,449353.0,21249.72312266079
17282,1,2,449353.0,17284.24208159651
17283,1,2,449354.0,6169.675924126706
17284,1,2,449367.0,10632.582723126134
17285,1,2,449367.0,2869.756705622724
17286,1,2,449367.0,9265.417989426112
17287,1,2,449367.0,14875.270831930433
17288,1,2,449368.0,9489.92373072602
17289,1,4,449410.0,1597.2568327569782
17290,1,4,449546.0,60.15429006075451
17291,1,4,449546.0,1205.7994204144388
17292,1,2,449564.0,5949.561849490897
17293,1,2,449564.0,5846.836043862596
17294,1,2,449564.0,15666.328495587422
17295,1,2,449564.0,6024.370902394199
17296,1,2,449564.0,21665.52369310403
17297,1,2,449564.0,5857.854921162853
17298,1,2,449564.0,6593.134198798706
17299,1,2,449564.0,4507.385702794657
17300,1,2,449565.0,6788.352441034332
17301,1,2,449565.0,4396.211183847344
17302,1,2,449565.0,17772.13979408462
17303,1,2,449565.0,4651.849737723233
17304,1,2,449565.0,6076.894945398103
17305,1,2,449565.0,12610.564567357951
17306,1,2,449565.0,5971.790572252906
17307,1,2,449565.0,6295.210360260873
17308,1,2,449565.0,12169.607420637469
17309,1,2,449565.0,6223.469157711464
17310,1,2,449565.0,15824.69963302806
17311,1,2,449565.0,4523.275842916673
17312,1,4,449646.0,57.31706582178306
17313,1,2,449658.0,347.74425145836597
17314,4,8,449698.0,1966.7404158438628
17315,1,2,449771.0,4442.331329636848
17316,1,2,449771.0,4095.960551463216
17317,1,2,449771.0,4159.325622435801
17318,1,2,449771.0,4017.9501383070906
17319,1,2,449771.0,4083.9268887917447
17320,1,2,449771.0,4006.479766507789
17321,1,2,449771.0,4185.560507845127
17322,1,2,449771.0,4070.3545397721064
17323,1,2,449771.0,4029.4083639134824
17324,1,2,449771.0,4110.03562738567
17325,1,2,449771.0,11476.199664280019
17326,1,2,449771.0,4076.58123323115
17327,1,2,449771.0,11010.942208756756
17328,1,2,449771.0,4050.8173494727525
17329,1,2,449771.0,4079.9023734854927
17330,1,2,449771.0,4015.242069954703
17331,1,2,449771.0,4170.330327414362
17332,1,2,449771.0,4409.824366831905
17333,1,2,449772.0,4060.1969925065832
17334,4,8,449865.0,59.7757272318511
17335,1,2,449980.0,4115.852902283234
17336,1,2,449980.0,11078.117105090398
17337,1,2,449980.0,3979.749302926276
17338,1,2,449980.0,4087.123219397752
17339,1,2,449980.0,3844.143611017665
17340,1,2,449981.0,3848.38985679554
17341,1,2,449981.0,3918.58236575404
17342,1,2,449981.0,3890.3171424652596
17343,1,2,449981.0,4852.524609299273
17344,1,2,449981.0,4443.65230633495
17345,1,2,449981.0,3892.1080524165222
17346,1,2,449981.0,3802.98065817069
17347,1,2,449981.0,3891.2715167853785
17348,1,2,449981.0,4165.250736151489
17349,1,2,449981.0,3931.8568078302496
17350,1,2,449981.0,4007.1184194531943
17351,1,2,449981.0,3840.5093708732256
17352,1,2,449981.0,3822.6866117289646
17353,1,2,449981.0,4171.932787296817
17354,1,2,449981.0,11087.685863808136
17355,8,32,450048.0,160.7492341409603
17356,1,1,450060.0,611.9026189671982
17357,1,2,450168.0,4012.1765200284826
17358,1,2,450168.0,6434.876390834894
17359,1,2,450168.0,4048.8460016959384
17360,1,2,450168.0,19509.898815101777
17361,1,2,450169.0,4218.4801676941715
17362,1,2,450169.0,3911.0148765290533
17363,1,2,450169.0,3775.6381242554767
17364,1,2,450169.0,3997.2002586323265
17365,1,2,450169.0,3819.263082388108
17366,1,2,450169.0,5657.22584828508
17367,1,2,450169.0,3684.8868341816933
17368,1,2,450169.0,3691.1446796443147
17369,1,2,450169.0,3712.980035513182
17370,1,2,450169.0,3678.2086726609923
17371,1,2,450169.0,3655.009594148853
17372,1,2,450169.0,3686.7162847903787
17373,1,2,450169.0,4082.2180820653903
17374,1,2,450169.0,3660.072615617836
17375,1,2,450169.0,10691.609527891
17376,1,2,450169.0,4046.160757933947
17377,1,2,450275.0,357.3649892632717
17378,1,2,450353.0,3499.7805042586774
17379,1,2,450353.0,3861.6135259080606
17380,1,2,450353.0,3821.5029419621123
17381,1,2,450353.0,3468.6535697228855
17382,1,2,450353.0,3953.7783779977863
17383,1,2,450353.0,3724.419878237711
17384,1,2,450353.0,3442.037702629409
17385,1,2,450354.0,3455.168261418106
17386,1,2,450354.0,3560.4379455681437
17387,1,2,450354.0,3993.867611639278
17388,1,2,450354.0,4055.0529060553645
17389,1,2,450354.0,3474.800175998824
17390,1,2,450354.0,3475.7343857026776
17391,1,2,450354.0,3794.599257998982
17392,1,2,450354.0,3493.871568951114
17393,1,2,450354.0,3480.140716532169
17394,1,2,450354.0,3956.7380671749543
17395,1,2,450354.0,4272.865291576525
17396,1,2,450354.0,3442.6307485950806
17397,1,2,450355.0,3686.765155019483
17398,1,2,450376.0,15299.279421750709
17399,1,1,450420.0,354.5511214200475
17400,8,32,450454.0,59.26131333889288
17401,1,2,450537.0,9394.086675805785
17402,1,2,450537.0,3639.3309878597943
