vmid,cpu,mem,at,lt,ltpred
28052,1,1,629898.0,670680.0,670680.0
28053,1,1,629898.0,670678.0,670678.0
28054,1,1,629898.0,670678.0,670678.0
28055,1,1,629956.0,61.0,61.0
28056,1,1,629998.0,214.0,214.0
28057,1,1,630016.0,91138.0,91138.0
28058,1,1,630016.0,91138.0,91138.0
28059,1,1,630016.0,91138.0,91138.0
28060,1,2,630018.0,1978053.0,1978053.0
28061,1,2,630019.0,1978052.0,1978052.0
28062,4,16,630019.0,4997.0,4997.0
28063,1,1,630058.0,611.0,611.0
28064,4,16,630100.0,4917.0,4917.0
28065,4,8,630116.0,1651.0,1651.0
28066,1,2,630149.0,57.0,57.0
28067,4,8,630154.0,59.0,59.0
28068,1,1,630253.0,62.0,62.0
28069,1,1,630287.0,208.0,208.0
28070,1,2,630293.0,351.0,351.0
28071,1,2,630467.0,4709.0,4709.0
28072,1,2,630468.0,3809.0,3809.0
28073,1,2,630468.0,10651.0,10651.0
28074,1,2,630468.0,9767.0,9767.0
28075,1,2,630468.0,14265.0,14265.0
28076,1,2,630468.0,7949.0,7949.0
28077,1,2,630468.0,4350.0,4350.0
28078,1,2,630468.0,3807.0,3807.0
28079,1,2,630468.0,9766.0,9766.0
28080,1,2,630468.0,13019.0,13019.0
28081,1,2,630468.0,9209.0,9209.0
28082,1,2,630468.0,10117.0,10117.0
28083,1,2,630468.0,3997.0,3997.0
28084,1,2,630468.0,3808.0,3808.0
28085,1,2,630468.0,13707.0,13707.0
28086,1,2,630468.0,3995.0,3995.0
28087,1,2,630468.0,3995.0,3995.0
28088,1,2,630468.0,9394.0,9394.0
28089,1,2,630468.0,7952.0,7952.0
28090,1,2,630487.0,9380.0,9380.0
28091,1,2,630487.0,14249.0,14249.0
28092,1,2,630487.0,4875.0,4875.0
28093,1,2,630487.0,112007.0,112007.0
28094,1,2,630487.0,13690.0,13690.0
28095,1,2,630487.0,20999.0,20999.0
28096,1,2,630487.0,3988.0,3988.0
28097,1,2,630487.0,9194.0,9194.0
28098,1,2,630487.0,9199.0,9199.0
28099,1,2,630487.0,3986.0,3986.0
28100,1,2,630487.0,5231.0,5231.0
28101,1,2,630487.0,4344.0,4344.0
28102,1,2,630487.0,16390.0,16390.0
28103,1,2,630487.0,3799.0,3799.0
28104,1,2,630487.0,9377.0,9377.0
28105,1,2,630487.0,3997.0,3997.0
28106,1,2,630487.0,3797.0,3797.0
28107,1,2,630487.0,3988.0,3988.0
28108,1,1,630507.0,58.0,58.0
28109,1,1,630536.0,214.0,214.0
28110,4,8,630601.0,616617.0,616617.0
28111,4,8,630602.0,616614.0,616614.0
28112,4,8,630604.0,616614.0,616614.0
28113,1,2,630692.0,3774.0,3774.0
28114,1,2,630692.0,3772.0,3772.0
28115,1,2,630692.0,3776.0,3776.0
28116,1,2,630692.0,17624.0,17624.0
28117,1,2,630692.0,24842.0,24842.0
28118,1,2,630692.0,8983.0,8983.0
28119,1,2,630692.0,8986.0,8986.0
28120,1,2,630692.0,8629.0,8629.0
28121,1,2,630692.0,4130.0,4130.0
28122,1,2,630692.0,3771.0,3771.0
28123,1,2,630692.0,3771.0,3771.0
28124,1,2,630692.0,19426.0,19426.0
28125,1,2,630692.0,3777.0,3777.0
28126,1,2,630692.0,4126.0,4126.0
28127,1,2,630692.0,10788.0,10788.0
28128,1,2,630692.0,12583.0,12583.0
28129,1,2,630692.0,3775.0,3775.0
28130,1,2,630692.0,9893.0,9893.0
28131,1,2,630692.0,23034.0,23034.0
28132,1,2,630704.0,8983.0,8983.0
28133,1,2,630704.0,18881.0,18881.0
28134,1,2,630709.0,4122.0,4122.0
28135,1,2,630709.0,16758.0,16758.0
28136,1,2,630709.0,24839.0,24839.0
28137,1,2,630710.0,3760.0,3760.0
28138,1,2,630710.0,14565.0,14565.0
28139,1,2,630710.0,9159.0,9159.0
28140,1,2,630710.0,8977.0,8977.0
28141,1,2,630710.0,7715.0,7715.0
28142,1,2,630710.0,3760.0,3760.0
28143,1,2,630710.0,20778.0,20778.0
28144,1,2,630710.0,13468.0,13468.0
28145,1,2,630710.0,10412.0,10412.0
28146,1,2,630710.0,20777.0,20777.0
28147,1,2,630710.0,9159.0,9159.0
28148,1,2,630710.0,9881.0,9881.0
28149,1,2,630710.0,3767.0,3767.0
28150,1,2,630710.0,3770.0,3770.0
28151,1,2,630710.0,14566.0,14566.0
28152,1,2,630710.0,9160.0,9160.0
28153,1,4,630752.0,58.0,58.0
28154,1,2,630773.0,17718.0,17718.0
28155,1,2,630773.0,6925.0,6925.0
28156,1,2,630773.0,17718.0,17718.0
28157,1,2,630773.0,6385.0,6385.0
28158,1,1,630838.0,125.0,125.0
28159,1,1,630850.0,59.0,59.0
28160,1,1,630866.0,1308654.0,1308654.0
28161,4,16,630894.0,376.0,376.0
28162,1,1,630905.0,189.0,189.0
28163,1,2,630934.0,16845.0,16845.0
28164,1,2,630934.0,3882.0,3882.0
28165,1,2,630934.0,9302.0,9302.0
28166,1,2,630934.0,3887.0,3887.0
28167,1,2,630935.0,12002.0,12002.0
28168,1,2,630935.0,17381.0,17381.0
28169,1,2,630935.0,8744.0,8744.0
28170,1,2,630935.0,28545.0,28545.0
28171,1,2,630935.0,10731.0,10731.0
28172,1,2,630935.0,9297.0,9297.0
28173,1,2,630935.0,9657.0,9657.0
28174,1,2,630935.0,11637.0,11637.0
28175,1,2,630935.0,12552.0,12552.0
28176,1,2,630935.0,11089.0,11089.0
28177,1,2,630935.0,3889.0,3889.0
28178,1,2,630935.0,3889.0,3889.0
28179,1,2,630935.0,24233.0,24233.0
28180,1,2,630935.0,3880.0,3880.0
28181,1,2,630935.0,3884.0,3884.0
28182,1,2,630935.0,12906.0,12906.0
28183,1,2,630954.0,3882.0,3882.0
28184,1,2,630954.0,15924.0,15924.0
28185,1,2,630954.0,14680.0,14680.0
28186,1,2,630954.0,8911.0,8911.0
28187,1,2,630954.0,16513.0,16513.0
28188,1,2,630954.0,3875.0,3875.0
28189,1,2,630954.0,3881.0,3881.0
28190,1,2,630954.0,3878.0,3878.0
28191,1,2,630954.0,3879.0,3879.0
28192,1,2,630954.0,8375.0,8375.0
28193,1,2,630954.0,24598.0,24598.0
28194,1,2,630954.0,8914.0,8914.0
28195,1,2,630954.0,3878.0,3878.0
28196,1,1,630990.0,670288.0,670288.0
28197,1,1,631067.0,62.0,62.0
28198,1,1,631074.0,125.0,125.0
28199,1,1,631117.0,234.0,234.0
28200,1,1,631143.0,238.0,238.0
28201,1,1,631147.0,5248.0,5248.0
28202,1,4,631151.0,2991.0,2991.0
28203,1,4,631151.0,2990.0,2990.0
28204,1,4,631151.0,2990.0,2990.0
28205,1,4,631151.0,2990.0,2990.0
28206,1,4,631151.0,2989.0,2989.0
28207,1,4,631151.0,2988.0,2988.0
28208,1,4,631151.0,2988.0,2988.0
28209,1,4,631151.0,2987.0,2987.0
28210,1,4,631151.0,2987.0,2987.0
28211,1,4,631151.0,2987.0,2987.0
28212,1,4,631151.0,3022.0,3022.0
28213,1,4,631151.0,3021.0,3021.0
28214,1,4,631151.0,3021.0,3021.0
28215,1,4,631151.0,3019.0,3019.0
28216,1,4,631151.0,3020.0,3020.0
28217,1,4,631151.0,3018.0,3018.0
28218,1,4,631151.0,3018.0,3018.0
28219,1,4,631151.0,3017.0,3017.0
28220,1,4,631151.0,3017.0,3017.0
28221,1,4,631151.0,3016.0,3016.0
28222,1,2,631172.0,23457.0,23457.0
28223,1,2,631172.0,8506.0,8506.0
28224,1,2,631172.0,9419.0,9419.0
28225,1,2,631172.0,4542.0,4542.0
28226,1,2,631172.0,9419.0,9419.0
28227,1,2,631172.0,17145.0,17145.0
28228,1,2,631172.0,7603.0,7603.0
28229,1,2,631172.0,7249.0,7249.0
28230,1,2,631172.0,9414.0,9414.0
28231,1,2,631172.0,7245.0,7245.0
28232,1,2,631172.0,9062.0,9062.0
28233,1,2,631172.0,10491.0,10491.0
28234,1,2,631172.0,4003.0,4003.0
28235,1,2,631172.0,13561.0,13561.0
28236,1,2,631172.0,4544.0,4544.0
28237,1,2,631172.0,9947.0,9947.0
28238,1,2,631172.0,8504.0,8504.0
28239,1,2,631172.0,8504.0,8504.0
28240,1,2,631172.0,8149.0,8149.0
28241,1,2,631173.0,4543.0,4543.0
28242,4,16,631186.0,85.0,85.0
28243,1,1,631243.0,303.0,303.0
28244,1,2,631256.0,12398.0,12398.0
28245,1,2,631256.0,6088.0,6088.0
28246,1,2,631256.0,6445.0,6445.0
28247,1,2,631256.0,6440.0,6440.0
28248,1,2,631256.0,11301.0,11301.0
28249,1,2,631256.0,6443.0,6443.0
28250,1,2,631256.0,7342.0,7342.0
28251,1,2,631256.0,5907.0,5907.0
28252,1,2,631256.0,10941.0,10941.0
28253,1,1,631351.0,57.0,57.0
28254,1,1,631444.0,59.0,59.0
28255,1,2,631463.0,4973.0,4973.0
28256,1,2,631463.0,6238.0,6238.0
28257,1,2,631463.0,6240.0,6240.0
28258,1,2,631463.0,6594.0,6594.0
28259,1,2,631463.0,4972.0,4972.0
28260,1,2,631463.0,6238.0,6238.0
28261,1,2,631463.0,17030.0,17030.0
28262,1,2,631463.0,6240.0,6240.0
28263,2,8,631483.0,507650.0,507650.0
28264,1,2,631483.0,507662.0,507662.0
28265,1,1,631483.0,215.0,215.0
28266,1,2,631486.0,507646.0,507646.0
28267,1,2,631518.0,140.0,140.0
28268,1,1,631568.0,1278.0,1278.0
28269,1,1,631627.0,1410.0,1410.0
28270,1,1,631675.0,62.0,62.0
28271,1,1,631718.0,232.0,232.0
28272,2,4,631780.0,408322.0,408322.0
28273,1,2,631844.0,2466.0,2466.0
28274,1,1,631978.0,1016.0,1016.0
28275,8,16,632019.0,485178.0,485178.0
28276,8,16,632019.0,485178.0,485178.0
28277,1,2,632068.0,3121.0,3121.0
28278,1,1,632089.0,62.0,62.0
28279,1,1,632102.0,431316.0,431316.0
28280,64,128,632139.0,31042.0,31042.0
28281,1,1,632142.0,194.0,194.0
28282,4,8,632159.0,725.0,725.0
28283,1,4,632252.0,58.0,58.0
28284,1,1,632370.0,60.0,60.0
28285,1,2,632370.0,199.0,199.0
28286,1,2,632372.0,524.0,524.0
28287,1,2,632372.0,524.0,524.0
28288,1,1,632418.0,192.0,192.0
28289,1,1,632504.0,2609.0,2609.0
28290,1,2,632548.0,37.0,37.0
28291,2,4,632555.0,59.0,59.0
28292,1,2,632596.0,32.0,32.0
28293,4,8,632601.0,523.0,523.0
28294,1,2,632638.0,177.0,177.0
28295,1,1,632652.0,60.0,60.0
28296,1,1,632704.0,202.0,202.0
28297,1,2,632746.0,68.0,68.0
28298,1,2,632747.0,27273.0,27273.0
28299,1,2,632748.0,16468.0,16468.0
28300,1,2,632748.0,10728.0,10728.0
28301,1,2,632772.0,2571.0,2571.0
28302,2,8,632866.0,5933.0,5933.0
28303,1,2,632868.0,5938.0,5938.0
28304,1,2,632869.0,5927.0,5927.0
28305,1,2,632879.0,645.0,645.0
28306,1,1,632886.0,61.0,61.0
28307,1,2,632931.0,594.0,594.0
28308,1,1,632938.0,216.0,216.0
28309,1,1,632947.0,3114.0,3114.0
28310,1,1,632948.0,3114.0,3114.0
28311,1,2,632951.0,505653.0,505653.0
28312,2,8,632951.0,505654.0,505654.0
28313,1,2,632954.0,505665.0,505665.0
28314,2,8,632961.0,1406.0,1406.0
28315,1,2,633025.0,4675.0,4675.0
28316,1,2,633025.0,4317.0,4317.0
28317,1,2,633025.0,4313.0,4313.0
28318,2,8,633105.0,1177.0,1177.0
28319,1,1,633123.0,1082.0,1082.0
28320,1,1,633204.0,670863.0,670863.0
28321,1,2,633262.0,4794.0,4794.0
28322,1,2,633262.0,4434.0,4434.0
28323,1,1,633272.0,66.0,66.0
28324,1,2,633290.0,58.0,58.0
28325,1,1,633302.0,200.0,200.0
28326,1,2,633441.0,11457.0,11457.0
28327,1,4,633482.0,11750.0,11750.0
28328,1,2,633505.0,4554.0,4554.0
28329,1,2,633505.0,3654.0,3654.0
28330,1,2,633505.0,4557.0,4557.0
28331,1,1,633527.0,62.0,62.0
28332,1,1,633537.0,214.0,214.0
28333,1,2,633599.0,152131.0,152131.0
28334,1,1,633605.0,565.0,565.0
28335,1,2,633740.0,4320.0,4320.0
28336,1,2,633740.0,10255.0,10255.0
28337,1,2,633740.0,4323.0,4323.0
28338,1,2,633740.0,4321.0,4321.0
28339,1,2,633740.0,4317.0,4317.0
28340,1,2,633740.0,9914.0,9914.0
28341,12,24,633753.0,56.0,56.0
28342,1,1,633817.0,2594.0,2594.0
28343,1,1,633849.0,62.0,62.0
28344,1,1,633882.0,213.0,213.0
28345,1,1,633889.0,1157.0,1157.0
28346,1,1,633918.0,407462.0,407462.0
28347,1,2,633950.0,7350.0,7350.0
28348,1,4,634053.0,60.0,60.0
28349,1,1,634097.0,62.0,62.0
28350,1,1,634158.0,196.0,196.0
28351,1,2,634235.0,2560.0,2560.0
28352,1,2,634383.0,92718.0,92718.0
28353,1,2,634384.0,92727.0,92727.0
28354,2,8,634386.0,92719.0,92719.0
28355,1,1,634447.0,63.0,63.0
28356,1,1,634481.0,2389.0,2389.0
28357,1,1,634481.0,2228.0,2228.0
28358,1,1,634481.0,2227.0,2227.0
28359,1,1,634481.0,2228.0,2228.0
28360,1,1,634481.0,2225.0,2225.0
28361,1,1,634481.0,2225.0,2225.0
28362,1,1,634481.0,2224.0,2224.0
28363,1,1,634481.0,2225.0,2225.0
28364,1,1,634481.0,2225.0,2225.0
28365,1,1,634484.0,211.0,211.0
28366,4,8,634486.0,1307604.0,1307604.0
28367,1,1,634663.0,59.0,59.0
28368,1,1,634717.0,233.0,233.0
28369,2,4,634746.0,79588.0,79588.0
28370,1,2,634871.0,12004.0,12004.0
28371,1,2,634872.0,21376.0,21376.0
28372,1,2,634872.0,11823.0,11823.0
28373,1,2,634950.0,59.0,59.0
28374,1,1,635051.0,61.0,61.0
28375,1,1,635101.0,196.0,196.0
28376,1,4,635250.0,59.0,59.0
28377,1,1,635267.0,60.0,60.0
28378,1,1,635323.0,232.0,232.0
28379,1,2,635345.0,14770.0,14770.0
28380,1,2,635345.0,7590.0,7590.0
28381,1,2,635373.0,7185.0,7185.0
28382,1,2,635373.0,7370.0,7370.0
28383,1,2,635374.0,2685.0,2685.0
28384,1,2,635374.0,3222.0,3222.0
28385,1,2,635374.0,2689.0,2689.0
28386,4,8,635418.0,1381.0,1381.0
28387,2,4,635426.0,2443.0,2443.0
28388,1,2,635426.0,2444.0,2444.0
28389,1,1,635440.0,168937.0,168937.0
28390,1,1,635440.0,168936.0,168936.0
28391,1,1,635444.0,59.0,59.0
28392,1,1,635460.0,269576.0,269576.0
28393,1,1,635460.0,269575.0,269575.0
28394,1,1,635464.0,607725.0,607725.0
28395,1,1,635464.0,607725.0,607725.0
28396,1,1,635507.0,668126.0,668126.0
28397,1,1,635507.0,668126.0,668126.0
28398,1,1,635524.0,668542.0,668542.0
28399,1,1,635524.0,5464.0,5464.0
28400,4,8,635551.0,1160.0,1160.0
28401,1,1,635619.0,672848.0,672848.0
28402,1,1,635619.0,672848.0,672848.0
28403,1,1,635661.0,668532.0,668532.0
28404,1,1,635661.0,668531.0,668531.0
28405,1,1,635678.0,8901.0,8901.0
28406,1,1,635678.0,8902.0,8902.0
28407,1,1,635697.0,58.0,58.0
28408,1,1,635731.0,9731.0,9731.0
28409,1,1,635731.0,9732.0,9732.0
28410,1,1,635743.0,212.0,212.0
28411,1,2,635753.0,4484.0,4484.0
28412,1,2,635753.0,2666.0,2666.0
28413,1,2,635753.0,4825.0,4825.0
28414,1,2,635753.0,18325.0,18325.0
28415,1,2,635753.0,2667.0,2667.0
28416,1,2,635753.0,4108.0,4108.0
28417,1,2,635754.0,4480.0,4480.0
28418,2,4,635918.0,82695.0,82695.0
28419,1,1,635991.0,62.0,62.0
28420,1,1,636028.0,185.0,185.0
28421,2,8,636101.0,502502.0,502502.0
28422,1,2,636101.0,502521.0,502521.0
28423,1,2,636104.0,502495.0,502495.0
28424,1,2,636126.0,503027.0,503027.0
28425,1,2,636128.0,503011.0,503011.0
28426,2,8,636129.0,503011.0,503011.0
28427,1,2,636139.0,502995.0,502995.0
28428,2,8,636142.0,502994.0,502994.0
28429,1,2,636143.0,503005.0,503005.0
28430,1,1,636145.0,5879.0,5879.0
28431,1,2,636145.0,1959.0,1959.0
28432,1,1,636145.0,392.0,392.0
28433,1,1,636145.0,392.0,392.0
28434,8,16,636150.0,63.0,63.0
28435,2,8,636173.0,502981.0,502981.0
28436,1,2,636177.0,502988.0,502988.0
28437,1,2,636177.0,502975.0,502975.0
28438,2,8,636178.0,6977.0,6977.0
28439,1,2,636179.0,6974.0,6974.0
28440,1,2,636210.0,4912.0,4912.0
28441,1,1,636302.0,61.0,61.0
28442,1,1,636347.0,221.0,221.0
28443,1,1,636357.0,147.0,147.0
28444,1,1,636436.0,4266.0,4266.0
28445,2,4,636444.0,63115.0,63115.0
28446,1,2,636446.0,59.0,59.0
28447,4,8,636518.0,13944.0,13944.0
28448,1,1,636553.0,60.0,60.0
28449,1,1,636597.0,214.0,214.0
28450,1,2,636618.0,341.0,341.0
28451,1,1,636703.0,1457.0,1457.0
28452,1,2,636865.0,342.0,342.0
28453,1,2,636885.0,3351.0,3351.0
28454,1,2,636885.0,4235.0,4235.0
28455,1,2,636899.0,7838.0,7838.0
28456,1,2,636899.0,7473.0,7473.0
28457,1,2,636899.0,2784.0,2784.0
28458,1,2,636899.0,2786.0,2786.0
28459,1,2,636899.0,9082.0,9082.0
28460,1,2,636899.0,2785.0,2785.0
28461,1,1,636909.0,59.0,59.0
28462,1,1,636963.0,195.0,195.0
28463,1,2,636995.0,91046.0,91046.0
28464,1,4,637026.0,153534.0,153534.0
28465,1,1,637030.0,4993.0,4993.0
28466,4,8,637046.0,60.0,60.0
28467,1,2,637127.0,21653.0,21653.0
28468,1,2,637129.0,6717.0,6717.0
28469,1,2,637129.0,2736.0,2736.0
28470,1,2,637129.0,7048.0,7048.0
28471,1,1,637152.0,59.0,59.0
28472,8,32,637180.0,186.0,186.0
28473,1,1,637204.0,153184.0,153184.0
28474,1,1,637223.0,190.0,190.0
28475,1,2,637239.0,352.0,352.0
28476,1,1,637240.0,589.0,589.0
28477,8,16,637295.0,145130.0,145130.0
28478,8,16,637347.0,59.0,59.0
28479,1,2,637360.0,9696.0,9696.0
28480,1,2,637365.0,10231.0,10231.0
28481,1,2,637365.0,11137.0,11137.0
28482,1,2,637365.0,16893.0,16893.0
28483,1,2,637368.0,9511.0,9511.0
28484,1,2,637368.0,2502.0,2502.0
28485,1,2,637368.0,2504.0,2504.0
28486,1,2,637368.0,2505.0,2505.0
28487,1,2,637368.0,3753.0,3753.0
28488,1,2,637368.0,18705.0,18705.0
28489,1,2,637368.0,21211.0,21211.0
28490,2,4,637435.0,90608.0,90608.0
28491,1,1,637444.0,59.0,59.0
28492,2,4,637448.0,153546.0,153546.0
28493,1,2,637461.0,62517.0,62517.0
28494,1,1,637489.0,206.0,206.0
28495,1,2,637496.0,351.0,351.0
28496,2,4,637506.0,76000.0,76000.0
28497,1,2,637530.0,90698.0,90698.0
28498,2,4,637552.0,79992.0,79992.0
28499,1,1,637578.0,2833.0,2833.0
28500,4,16,637643.0,5666.0,5666.0
28501,2,4,637643.0,801.0,801.0
28502,4,8,637647.0,59.0,59.0
28503,1,1,637702.0,61.0,61.0
28504,4,8,637720.0,12741.0,12741.0
28505,4,16,637724.0,5582.0,5582.0
28506,1,2,637733.0,153123.0,153123.0
28507,1,2,637734.0,406332.0,406332.0
28508,1,2,637749.0,61943.0,61943.0
28509,2,4,637775.0,61785.0,61785.0
28510,1,1,637777.0,232.0,232.0
28511,2,4,637950.0,59.0,59.0
28512,1,1,638034.0,3964.0,3964.0
28513,32,64,638044.0,979565.0,979565.0
28514,1,1,638045.0,58.0,58.0
28515,1,1,638088.0,209.0,209.0
28516,1,2,638117.0,1263.0,1263.0
28517,1,1,638226.0,6292.0,6292.0
28518,1,2,638227.0,2603.0,2603.0
28519,1,2,638227.0,1152.0,1152.0
28520,1,2,638267.0,90235.0,90235.0
28521,1,1,638270.0,59.0,59.0
28522,1,2,638312.0,61379.0,61379.0
28523,1,1,638317.0,229.0,229.0
28524,4,8,638418.0,5616.0,5616.0
28525,1,1,638468.0,990.0,990.0
28526,1,2,638488.0,405580.0,405580.0
28527,1,2,638517.0,78569.0,78569.0
28528,1,1,638565.0,2727.0,2727.0
28529,1,2,638569.0,90523.0,90523.0
28530,1,2,638619.0,78768.0,78768.0
28531,1,1,638651.0,60.0,60.0
28532,4,16,638668.0,152326.0,152326.0
28533,1,2,638682.0,21522.0,21522.0
28534,1,1,638689.0,207.0,207.0
28535,8,16,638857.0,56.0,56.0
28536,1,2,638860.0,499742.0,499742.0
28537,1,2,638860.0,499760.0,499760.0
28538,2,8,638862.0,499743.0,499743.0
28539,1,1,638881.0,62.0,62.0
28540,1,2,638917.0,2567.0,2567.0
28541,1,1,638918.0,235.0,235.0
28542,2,4,639002.0,60978.0,60978.0
28543,1,2,639026.0,2437.0,2437.0
28544,1,1,639070.0,63.0,63.0
28545,1,1,639070.0,62.0,62.0
28546,1,1,639201.0,603988.0,603988.0
28547,1,1,639202.0,603958.0,603958.0
28548,1,1,639230.0,1613844.0,1613844.0
28549,1,1,639295.0,60.0,60.0
28550,1,1,639362.0,198.0,198.0
28551,1,1,639565.0,62.0,62.0
28552,4,8,639570.0,157.0,157.0
28553,1,1,639618.0,192.0,192.0
28554,1,1,639620.0,29867.0,29867.0
28555,1,2,639665.0,7031.0,7031.0
28556,1,2,639665.0,2891.0,2891.0
28557,1,2,639665.0,2892.0,2892.0
28558,1,2,639665.0,12791.0,12791.0
28559,1,1,639853.0,60.0,60.0
28560,1,1,639885.0,215.0,215.0
28561,1,2,639887.0,5908.0,5908.0
28562,1,2,639898.0,2660.0,2660.0
28563,1,2,639898.0,2657.0,2657.0
28564,1,2,639898.0,2660.0,2660.0
28565,1,2,639898.0,2656.0,2656.0
28566,1,1,639916.0,164462.0,164462.0
28567,1,1,639916.0,164459.0,164459.0
28568,1,1,639951.0,57955.0,57955.0
28569,1,1,639956.0,668510.0,668510.0
28570,1,1,639956.0,668509.0,668509.0
28571,1,1,639983.0,49.0,49.0
28572,1,1,640039.0,1265.0,1265.0
28573,1,1,640040.0,1262.0,1262.0
28574,1,1,640051.0,58.0,58.0
28575,1,1,640077.0,663556.0,663556.0
28576,1,1,640077.0,663555.0,663555.0
28577,1,1,640093.0,164334.0,164334.0
28578,1,1,640093.0,164333.0,164333.0
28579,1,1,640104.0,62.0,62.0
28580,1,1,640137.0,214.0,214.0
28581,1,1,640160.0,264875.0,264875.0
28582,1,1,640160.0,264874.0,264874.0
28583,1,1,640161.0,9464.0,9464.0
28584,1,1,640161.0,9466.0,9466.0
28585,4,8,640162.0,1384.0,1384.0
28586,1,2,640192.0,343.0,343.0
28587,1,1,640298.0,663894.0,663894.0
28588,1,1,640298.0,663894.0,663894.0
28589,4,8,640303.0,1162.0,1162.0
28590,1,1,640477.0,61.0,61.0
28591,1,1,640522.0,196.0,196.0
28592,1,1,640682.0,663659.0,663659.0
28593,1,1,640739.0,62.0,62.0
28594,1,2,640756.0,194.0,194.0
28595,1,2,640757.0,1754.0,1754.0
28596,1,2,640757.0,1752.0,1752.0
28597,1,1,640782.0,228.0,228.0
28598,1,2,640813.0,12743.0,12743.0
28599,1,2,640816.0,2678.0,2678.0
28600,1,2,640816.0,2679.0,2679.0
28601,1,2,640821.0,353.0,353.0
28602,1,1,640899.0,592.0,592.0
28603,1,2,640930.0,3253.0,3253.0
28604,1,2,640930.0,3453.0,3453.0
28605,1,2,640930.0,3254.0,3254.0
28606,1,2,640930.0,3454.0,3454.0
28607,1,2,640930.0,3456.0,3456.0
28608,1,2,640930.0,3254.0,3254.0
28609,1,2,640930.0,3452.0,3452.0
28610,1,2,640932.0,34.0,34.0
28611,1,1,640949.0,58.0,58.0
28612,2,4,640951.0,58.0,58.0
28613,1,2,640976.0,31.0,31.0
28614,1,1,641034.0,663032.0,663032.0
28615,1,1,641045.0,61.0,61.0
28616,2,8,641074.0,498065.0,498065.0
28617,1,2,641075.0,498074.0,498074.0
28618,1,2,641077.0,498060.0,498060.0
28619,1,1,641085.0,190.0,190.0
28620,4,8,641091.0,1219.0,1219.0
28621,4,8,641091.0,1222.0,1222.0
28622,4,8,641094.0,1218.0,1218.0
28623,1,2,641158.0,51488.0,51488.0
28624,1,2,641158.0,51483.0,51483.0
28625,1,2,641158.0,6804.0,6804.0
28626,1,2,641158.0,51650.0,51650.0
28627,1,2,641158.0,51648.0,51648.0
28628,1,2,641158.0,51654.0,51654.0
28629,1,2,641158.0,6457.0,6457.0
28630,1,2,641178.0,2831.0,2831.0
28631,1,2,641178.0,3204.0,3204.0
28632,1,2,641178.0,3206.0,3206.0
28633,1,2,641178.0,3205.0,3205.0
28634,1,2,641178.0,3006.0,3006.0
28635,1,2,641178.0,3007.0,3007.0
28636,1,2,641178.0,3007.0,3007.0
28637,1,1,641317.0,62.0,62.0
28638,1,2,641336.0,5197.0,5197.0
28639,1,2,641336.0,3940.0,3940.0
28640,1,2,641336.0,12748.0,12748.0
28641,1,2,641336.0,3399.0,3399.0
28642,1,2,641336.0,2511.0,2511.0
28643,1,2,641336.0,2840.0,2840.0
28644,1,2,641336.0,14213.0,14213.0
28645,1,2,641336.0,12747.0,12747.0
28646,1,2,641336.0,2510.0,2510.0
28647,1,2,641336.0,6132.0,6132.0
28648,1,2,641336.0,3400.0,3400.0
28649,1,2,641336.0,14217.0,14217.0
28650,1,2,641336.0,2514.0,2514.0
28651,1,2,641336.0,3941.0,3941.0
28652,1,2,641336.0,17445.0,17445.0
28653,1,2,641336.0,14221.0,14221.0
28654,1,2,641337.0,2512.0,2512.0
28655,1,2,641413.0,19704.0,19704.0
28656,1,2,641413.0,97804.0,97804.0
28657,1,2,641413.0,19700.0,19700.0
28658,1,2,641413.0,19705.0,19705.0
28659,1,2,641413.0,19863.0,19863.0
28660,1,2,641413.0,19511.0,19511.0
28661,1,2,641413.0,19513.0,19513.0
28662,1,1,641419.0,192.0,192.0
28663,1,2,641434.0,51373.0,51373.0
28664,1,2,641434.0,5807.0,5807.0
28665,1,2,641434.0,6895.0,6895.0
28666,1,2,641434.0,51371.0,51371.0
28667,1,2,641434.0,51196.0,51196.0
28668,1,2,641434.0,7432.0,7432.0
28669,4,16,641447.0,392.0,392.0
28670,1,2,641465.0,49164.0,49164.0
28671,1,2,641465.0,49179.0,49179.0
28672,1,2,641465.0,49161.0,49161.0
28673,1,2,641465.0,49160.0,49160.0
28674,1,2,641465.0,4519.0,4519.0
28675,1,2,641553.0,58.0,58.0
28676,1,2,641616.0,2560.0,2560.0
28677,1,2,641616.0,4018.0,4018.0
28678,1,2,641616.0,101746.0,101746.0
28679,2,4,641626.0,84.0,84.0
28680,1,1,641656.0,59.0,59.0
28681,1,2,641684.0,19235.0,19235.0
28682,1,2,641684.0,5803.0,5803.0
28683,1,2,641684.0,19238.0,19238.0
28684,1,2,641684.0,4535.0,4535.0
28685,1,2,641684.0,19430.0,19430.0
28686,1,2,641684.0,19431.0,19431.0
28687,4,8,641698.0,165608.0,165608.0
28688,1,1,641702.0,198.0,198.0
28689,1,2,641704.0,50951.0,50951.0
28690,1,2,641704.0,27854.0,27854.0
28691,1,2,641704.0,50747.0,50747.0
28692,1,2,641704.0,50747.0,50747.0
28693,1,2,641705.0,50749.0,50749.0
28694,1,2,641705.0,51102.0,51102.0
28695,1,2,641725.0,4618.0,4618.0
28696,1,2,641725.0,4618.0,4618.0
28697,1,2,641725.0,4616.0,4616.0
28698,1,2,641725.0,49.0,49.0
28699,1,2,641725.0,4494.0,4494.0
